line_id,segment_id,task_id,instruction,trajectory,target,label,start,end,scene_tags
874,3,4,"Masuk ke rec room dan pick up the vacuum cleaner, kemudian move ke hall and place it near the door; lalu move to bedroom, pick up the lamp and place it on the bed","/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Masuk ke rec room dan pick up the vacuum cleaner, kemudian move ke hall and place it near the door; lalu move to bedroom, pick up the lamp and place it on the bed",lamp,turn_left,224,227,balustrade|home|lead|lead to|rail
874,4,4,"Masuk ke rec room dan pick up the vacuum cleaner, kemudian move ke hall and place it near the door; lalu move to bedroom, pick up the lamp and place it on the bed","/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Masuk ke rec room dan pick up the vacuum cleaner, kemudian move ke hall and place it near the door; lalu move to bedroom, pick up the lamp and place it on the bed",lamp,move_forward,228,239,lead to|stair|white|balustrade|lead
874,5,4,"Masuk ke rec room dan pick up the vacuum cleaner, kemudian move ke hall and place it near the door; lalu move to bedroom, pick up the lamp and place it on the bed","/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Masuk ke rec room dan pick up the vacuum cleaner, kemudian move ke hall and place it near the door; lalu move to bedroom, pick up the lamp and place it on the bed",lamp,turn_left,240,243,wall|corner|room|white|trim
874,6,4,"Masuk ke rec room dan pick up the vacuum cleaner, kemudian move ke hall and place it near the door; lalu move to bedroom, pick up the lamp and place it on the bed","/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Masuk ke rec room dan pick up the vacuum cleaner, kemudian move ke hall and place it near the door; lalu move to bedroom, pick up the lamp and place it on the bed",lamp,move_forward,244,247,balustrade|lead|lead to|stair|white
874,7,4,"Masuk ke rec room dan pick up the vacuum cleaner, kemudian move ke hall and place it near the door; lalu move to bedroom, pick up the lamp and place it on the bed","/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Masuk ke rec room dan pick up the vacuum cleaner, kemudian move ke hall and place it near the door; lalu move to bedroom, pick up the lamp and place it on the bed",lamp,turn_left,248,250,balustrade|lead|lead to|stair|stairwell
874,8,4,"Masuk ke rec room dan pick up the vacuum cleaner, kemudian move ke hall and place it near the door; lalu move to bedroom, pick up the lamp and place it on the bed","/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Masuk ke rec room dan pick up the vacuum cleaner, kemudian move ke hall and place it near the door; lalu move to bedroom, pick up the lamp and place it on the bed",lamp,move_forward,251,253,lead to|hallway|room|balustrade|lead
874,9,4,"Masuk ke rec room dan pick up the vacuum cleaner, kemudian move ke hall and place it near the door; lalu move to bedroom, pick up the lamp and place it on the bed","/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Masuk ke rec room dan pick up the vacuum cleaner, kemudian move ke hall and place it near the door; lalu move to bedroom, pick up the lamp and place it on the bed",lamp,turn_right,254,257,doorway|living room|room|bedroom|carpet
874,10,4,"Masuk ke rec room dan pick up the vacuum cleaner, kemudian move ke hall and place it near the door; lalu move to bedroom, pick up the lamp and place it on the bed","/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Masuk ke rec room dan pick up the vacuum cleaner, kemudian move ke hall and place it near the door; lalu move to bedroom, pick up the lamp and place it on the bed",lamp,move_forward,258,284,room|bedroom|window|white|doorway
875,0,4,"Masuk ke rec room dan pick up the vacuum cleaner, kemudian move ke hall and place it near the door; lalu move to bedroom, pick up the lamp and place it on the bed","/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Masuk ke rec room dan pick up the vacuum cleaner, kemudian move ke hall and place it near the door; lalu move to bedroom, pick up the lamp and place it on the bed",bed,move_forward,291,324,room|white|lead to|home|hallway
875,1,4,"Masuk ke rec room dan pick up the vacuum cleaner, kemudian move ke hall and place it near the door; lalu move to bedroom, pick up the lamp and place it on the bed","/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Masuk ke rec room dan pick up the vacuum cleaner, kemudian move ke hall and place it near the door; lalu move to bedroom, pick up the lamp and place it on the bed",bed,make a right turn,325,331,wall lamp|room|lamp|white|wall
875,2,4,"Masuk ke rec room dan pick up the vacuum cleaner, kemudian move ke hall and place it near the door; lalu move to bedroom, pick up the lamp and place it on the bed","/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Masuk ke rec room dan pick up the vacuum cleaner, kemudian move ke hall and place it near the door; lalu move to bedroom, pick up the lamp and place it on the bed",bed,move_forward,332,367,room|beam|living room|hardwood|pillar
875,3,4,"Masuk ke rec room dan pick up the vacuum cleaner, kemudian move ke hall and place it near the door; lalu move to bedroom, pick up the lamp and place it on the bed","/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Masuk ke rec room dan pick up the vacuum cleaner, kemudian move ke hall and place it near the door; lalu move to bedroom, pick up the lamp and place it on the bed",bed,turn_left,368,370,armchair|beam|couch|family room|fireplace
875,4,4,"Masuk ke rec room dan pick up the vacuum cleaner, kemudian move ke hall and place it near the door; lalu move to bedroom, pick up the lamp and place it on the bed","/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Masuk ke rec room dan pick up the vacuum cleaner, kemudian move ke hall and place it near the door; lalu move to bedroom, pick up the lamp and place it on the bed",bed,move_forward,371,381,beam|fireplace|furniture|living room|room
876,0,4,"Masuk ke laundry room dan pick up the blanket lalu place it on the cabinet; kemudian move ke kitchen, pick up the mixer and place it near the tap","/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Masuk ke laundry room dan pick up the blanket lalu place it on the cabinet; kemudian move ke kitchen, pick up the mixer and place it near the tap",blanket,move_forward,10,16,wall|lead|lead to|room|stair
876,1,4,"Masuk ke laundry room dan pick up the blanket lalu place it on the cabinet; kemudian move ke kitchen, pick up the mixer and place it near the tap","/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Masuk ke laundry room dan pick up the blanket lalu place it on the cabinet; kemudian move ke kitchen, pick up the mixer and place it near the tap",blanket,make a right turn,17,24,lead to|room|balustrade|hallway|door
876,2,4,"Masuk ke laundry room dan pick up the blanket lalu place it on the cabinet; kemudian move ke kitchen, pick up the mixer and place it near the tap","/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Masuk ke laundry room dan pick up the blanket lalu place it on the cabinet; kemudian move ke kitchen, pick up the mixer and place it near the tap",blanket,move_forward,25,46,hardwood|room|living room|doorway|home
877,0,4,"Masuk ke laundry room dan pick up the blanket lalu place it on the cabinet; kemudian move ke kitchen, pick up the mixer and place it near the tap","/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Masuk ke laundry room dan pick up the blanket lalu place it on the cabinet; kemudian move ke kitchen, pick up the mixer and place it near the tap",cabinet,move_forward,53,71,room|doorway|white|hardwood|lead to
877,1,4,"Masuk ke laundry room dan pick up the blanket lalu place it on the cabinet; kemudian move ke kitchen, pick up the mixer and place it near the tap","/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Masuk ke laundry room dan pick up the blanket lalu place it on the cabinet; kemudian move ke kitchen, pick up the mixer and place it near the tap",cabinet,make a left turn,72,80,balustrade|lead to|stair|lead|stairwell
877,2,4,"Masuk ke laundry room dan pick up the blanket lalu place it on the cabinet; kemudian move ke kitchen, pick up the mixer and place it near the tap","/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Masuk ke laundry room dan pick up the blanket lalu place it on the cabinet; kemudian move ke kitchen, pick up the mixer and place it near the tap",cabinet,move_forward,81,102,carpet|lead to|lead|stair|balustrade
877,3,4,"Masuk ke laundry room dan pick up the blanket lalu place it on the cabinet; kemudian move ke kitchen, pick up the mixer and place it near the tap","/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Masuk ke laundry room dan pick up the blanket lalu place it on the cabinet; kemudian move ke kitchen, pick up the mixer and place it near the tap",cabinet,turn_left,103,105,bathroom|bedroom|carpet|doorway|home
877,4,4,"Masuk ke laundry room dan pick up the blanket lalu place it on the cabinet; kemudian move ke kitchen, pick up the mixer and place it near the tap","/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Masuk ke laundry room dan pick up the blanket lalu place it on the cabinet; kemudian move ke kitchen, pick up the mixer and place it near the tap",cabinet,move_forward,106,118,bedroom|carpet|room|closet|doorway
877,5,4,"Masuk ke laundry room dan pick up the blanket lalu place it on the cabinet; kemudian move ke kitchen, pick up the mixer and place it near the tap","/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Masuk ke laundry room dan pick up the blanket lalu place it on the cabinet; kemudian move ke kitchen, pick up the mixer and place it near the tap",cabinet,turn_right,119,122,bed|bedroom|blanket|carpet|pillow
877,6,4,"Masuk ke laundry room dan pick up the blanket lalu place it on the cabinet; kemudian move ke kitchen, pick up the mixer and place it near the tap","/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Masuk ke laundry room dan pick up the blanket lalu place it on the cabinet; kemudian move ke kitchen, pick up the mixer and place it near the tap",cabinet,move_forward,123,126,curtain|doorway|white|room|bath
878,0,4,"Masuk ke laundry room dan pick up the blanket lalu place it on the cabinet; kemudian move ke kitchen, pick up the mixer and place it near the tap","/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Masuk ke laundry room dan pick up the blanket lalu place it on the cabinet; kemudian move ke kitchen, pick up the mixer and place it near the tap",mixer,move_forward,142,172,carpet|room|bedroom|doorway|lead to
879,0,4,"Masuk ke laundry room dan pick up the blanket lalu place it on the cabinet; kemudian move ke kitchen, pick up the mixer and place it near the tap","/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Masuk ke laundry room dan pick up the blanket lalu place it on the cabinet; kemudian move ke kitchen, pick up the mixer and place it near the tap",tap,move_forward,179,192,carpet|doorway|lead to|hallway|room
879,1,4,"Masuk ke laundry room dan pick up the blanket lalu place it on the cabinet; kemudian move ke kitchen, pick up the mixer and place it near the tap","/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Masuk ke laundry room dan pick up the blanket lalu place it on the cabinet; kemudian move ke kitchen, pick up the mixer and place it near the tap",tap,turn_left,193,195,bedroom|carpet|doorway|lead to|hallway
879,2,4,"Masuk ke laundry room dan pick up the blanket lalu place it on the cabinet; kemudian move ke kitchen, pick up the mixer and place it near the tap","/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Masuk ke laundry room dan pick up the blanket lalu place it on the cabinet; kemudian move ke kitchen, pick up the mixer and place it near the tap",tap,move_forward,196,213,lead to|stair|balustrade|lead|stairwell
879,3,4,"Masuk ke laundry room dan pick up the blanket lalu place it on the cabinet; kemudian move ke kitchen, pick up the mixer and place it near the tap","/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Masuk ke laundry room dan pick up the blanket lalu place it on the cabinet; kemudian move ke kitchen, pick up the mixer and place it near the tap",tap,turn_right,214,216,beam|lead to|room|balustrade|rail
879,4,4,"Masuk ke laundry room dan pick up the blanket lalu place it on the cabinet; kemudian move ke kitchen, pick up the mixer and place it near the tap","/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Masuk ke laundry room dan pick up the blanket lalu place it on the cabinet; kemudian move ke kitchen, pick up the mixer and place it near the tap",tap,move_forward,217,220,door|doorway|lead to|hallway|room
879,5,4,"Masuk ke laundry room dan pick up the blanket lalu place it on the cabinet; kemudian move ke kitchen, pick up the mixer and place it near the tap","/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Masuk ke laundry room dan pick up the blanket lalu place it on the cabinet; kemudian move ke kitchen, pick up the mixer and place it near the tap",tap,turn_right,221,223,door|doorway|lead to|room|white
879,6,4,"Masuk ke laundry room dan pick up the blanket lalu place it on the cabinet; kemudian move ke kitchen, pick up the mixer and place it near the tap","/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Masuk ke laundry room dan pick up the blanket lalu place it on the cabinet; kemudian move ke kitchen, pick up the mixer and place it near the tap",tap,move_forward,224,228,apartment|doorway|hardwood|home|lead to
879,7,4,"Masuk ke laundry room dan pick up the blanket lalu place it on the cabinet; kemudian move ke kitchen, pick up the mixer and place it near the tap","/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Masuk ke laundry room dan pick up the blanket lalu place it on the cabinet; kemudian move ke kitchen, pick up the mixer and place it near the tap",tap,turn_left,229,231,appliance|cabinet|dish washer|exhaust hood|hardwood
879,8,4,"Masuk ke laundry room dan pick up the blanket lalu place it on the cabinet; kemudian move ke kitchen, pick up the mixer and place it near the tap","/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Masuk ke laundry room dan pick up the blanket lalu place it on the cabinet; kemudian move ke kitchen, pick up the mixer and place it near the tap",tap,move_forward,232,235,appliance|cabinet|counter top|dish washer|exhaust hood
880,0,4,"Masuk ke bedroom dan pick up the picture lalu place it on the nightstand; kemudian move ke living room, pick up the pouffe dan place it near the couch","/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Masuk ke bedroom dan pick up the picture lalu place it on the nightstand; kemudian move ke living room, pick up the pouffe dan place it near the couch",picture,move_forward,3,18,armchair|couch|furniture|living room|room
880,1,4,"Masuk ke bedroom dan pick up the picture lalu place it on the nightstand; kemudian move ke living room, pick up the pouffe dan place it near the couch","/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Masuk ke bedroom dan pick up the picture lalu place it on the nightstand; kemudian move ke living room, pick up the pouffe dan place it near the couch",picture,turn_left,19,22,room|armchair|couch|furniture|living room
880,2,4,"Masuk ke bedroom dan pick up the picture lalu place it on the nightstand; kemudian move ke living room, pick up the pouffe dan place it near the couch","/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Masuk ke bedroom dan pick up the picture lalu place it on the nightstand; kemudian move ke living room, pick up the pouffe dan place it near the couch",picture,move_forward,23,30,balustrade|lead to|rail|room|stair
880,3,4,"Masuk ke bedroom dan pick up the picture lalu place it on the nightstand; kemudian move ke living room, pick up the pouffe dan place it near the couch","/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Masuk ke bedroom dan pick up the picture lalu place it on the nightstand; kemudian move ke living room, pick up the pouffe dan place it near the couch",picture,turn_right,31,34,balustrade|carpet|stair|stairwell|lead
880,4,4,"Masuk ke bedroom dan pick up the picture lalu place it on the nightstand; kemudian move ke living room, pick up the pouffe dan place it near the couch","/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Masuk ke bedroom dan pick up the picture lalu place it on the nightstand; kemudian move ke living room, pick up the pouffe dan place it near the couch",picture,move_forward,35,52,balustrade|flight|lead|lead to|stair
880,5,4,"Masuk ke bedroom dan pick up the picture lalu place it on the nightstand; kemudian move ke living room, pick up the pouffe dan place it near the couch","/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Masuk ke bedroom dan pick up the picture lalu place it on the nightstand; kemudian move ke living room, pick up the pouffe dan place it near the couch",picture,make a right turn,53,59,bedroom|doorway|room|carpet|bed
880,6,4,"Masuk ke bedroom dan pick up the picture lalu place it on the nightstand; kemudian move ke living room, pick up the pouffe dan place it near the couch","/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Masuk ke bedroom dan pick up the picture lalu place it on the nightstand; kemudian move ke living room, pick up the pouffe dan place it near the couch",picture,move_forward,60,78,bedroom|room|carpet|home|living room
880,7,4,"Masuk ke bedroom dan pick up the picture lalu place it on the nightstand; kemudian move ke living room, pick up the pouffe dan place it near the couch","/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Masuk ke bedroom dan pick up the picture lalu place it on the nightstand; kemudian move ke living room, pick up the pouffe dan place it near the couch",picture,turn_left,79,81,bed|bedroom|carpet|doorway|lead to
880,8,4,"Masuk ke bedroom dan pick up the picture lalu place it on the nightstand; kemudian move ke living room, pick up the pouffe dan place it near the couch","/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Masuk ke bedroom dan pick up the picture lalu place it on the nightstand; kemudian move ke living room, pick up the pouffe dan place it near the couch",picture,move_forward,82,85,beam|bed|bedroom|carpet|pillow
881,0,4,"Masuk ke bedroom dan pick up the picture lalu place it on the nightstand; kemudian move ke living room, pick up the pouffe dan place it near the couch","/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Masuk ke bedroom dan pick up the picture lalu place it on the nightstand; kemudian move ke living room, pick up the pouffe dan place it near the couch",nightstand,move_forward,92,108,room|carpet|doorway|bedroom|wall
881,1,4,"Masuk ke bedroom dan pick up the picture lalu place it on the nightstand; kemudian move ke living room, pick up the pouffe dan place it near the couch","/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Masuk ke bedroom dan pick up the picture lalu place it on the nightstand; kemudian move ke living room, pick up the pouffe dan place it near the couch",nightstand,turn_right,109,111,bed|bedroom|carpet|doorway|lead to
881,2,4,"Masuk ke bedroom dan pick up the picture lalu place it on the nightstand; kemudian move ke living room, pick up the pouffe dan place it near the couch","/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Masuk ke bedroom dan pick up the picture lalu place it on the nightstand; kemudian move ke living room, pick up the pouffe dan place it near the couch",nightstand,move_forward,112,126,bed|bedroom|carpet|pillow|room
882,0,4,"Masuk ke bedroom dan pick up the picture lalu place it on the nightstand; kemudian move ke living room, pick up the pouffe dan place it near the couch","/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Masuk ke bedroom dan pick up the picture lalu place it on the nightstand; kemudian move ke living room, pick up the pouffe dan place it near the couch",pouffe,move_forward,133,173,room|wall|carpet|lead to|bedroom
882,1,4,"Masuk ke bedroom dan pick up the picture lalu place it on the nightstand; kemudian move ke living room, pick up the pouffe dan place it near the couch","/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Masuk ke bedroom dan pick up the picture lalu place it on the nightstand; kemudian move ke living room, pick up the pouffe dan place it near the couch",pouffe,turn_left,174,177,couch|room|bedroom|living room|armchair
882,2,4,"Masuk ke bedroom dan pick up the picture lalu place it on the nightstand; kemudian move ke living room, pick up the pouffe dan place it near the couch","/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Masuk ke bedroom dan pick up the picture lalu place it on the nightstand; kemudian move ke living room, pick up the pouffe dan place it near the couch",pouffe,move_forward,178,184,couch|living room|room|chair|armchair
882,3,4,"Masuk ke bedroom dan pick up the picture lalu place it on the nightstand; kemudian move ke living room, pick up the pouffe dan place it near the couch","/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Masuk ke bedroom dan pick up the picture lalu place it on the nightstand; kemudian move ke living room, pick up the pouffe dan place it near the couch",pouffe,turn_right,185,188,carpet|furniture|living room|room|armchair
882,4,4,"Masuk ke bedroom dan pick up the picture lalu place it on the nightstand; kemudian move ke living room, pick up the pouffe dan place it near the couch","/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Masuk ke bedroom dan pick up the picture lalu place it on the nightstand; kemudian move ke living room, pick up the pouffe dan place it near the couch",pouffe,move_forward,189,210,room|carpet|living room|furniture|armchair
883,0,4,"Ambil painting dari bedroom ke living room, kemudian move ke bathroom and retrieve the sink; selanjutnya, go to kitchen and place it neatly on the table","/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Ambil painting dari bedroom ke living room, kemudian move ke bathroom and retrieve the sink; selanjutnya, go to kitchen and place it neatly on the table",painting,move_forward,6,8,apartment|corridor|doorway|lead to|living room
883,1,4,"Ambil painting dari bedroom ke living room, kemudian move ke bathroom and retrieve the sink; selanjutnya, go to kitchen and place it neatly on the table","/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Ambil painting dari bedroom ke living room, kemudian move ke bathroom and retrieve the sink; selanjutnya, go to kitchen and place it neatly on the table",painting,turn_left,9,11,couch|furniture|home|living room|room
883,2,4,"Ambil painting dari bedroom ke living room, kemudian move ke bathroom and retrieve the sink; selanjutnya, go to kitchen and place it neatly on the table","/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Ambil painting dari bedroom ke living room, kemudian move ke bathroom and retrieve the sink; selanjutnya, go to kitchen and place it neatly on the table",painting,move_forward,12,83,room|hallway|white|living room|doorway
883,3,4,"Ambil painting dari bedroom ke living room, kemudian move ke bathroom and retrieve the sink; selanjutnya, go to kitchen and place it neatly on the table","/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Ambil painting dari bedroom ke living room, kemudian move ke bathroom and retrieve the sink; selanjutnya, go to kitchen and place it neatly on the table",painting,turn_left,84,86,bed|bedroom|carpet|doorway|lead to
883,4,4,"Ambil painting dari bedroom ke living room, kemudian move ke bathroom and retrieve the sink; selanjutnya, go to kitchen and place it neatly on the table","/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Ambil painting dari bedroom ke living room, kemudian move ke bathroom and retrieve the sink; selanjutnya, go to kitchen and place it neatly on the table",painting,move_forward,87,101,bed|bedroom|lamp|carpet|nightstand
884,0,4,"Ambil painting dari bedroom ke living room, kemudian move ke bathroom and retrieve the sink; selanjutnya, go to kitchen and place it neatly on the table","/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Ambil painting dari bedroom ke living room, kemudian move ke bathroom and retrieve the sink; selanjutnya, go to kitchen and place it neatly on the table",coffee table,move_forward,110,119,doorway|room|white|bedroom|carpet
884,1,4,"Ambil painting dari bedroom ke living room, kemudian move ke bathroom and retrieve the sink; selanjutnya, go to kitchen and place it neatly on the table","/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Ambil painting dari bedroom ke living room, kemudian move ke bathroom and retrieve the sink; selanjutnya, go to kitchen and place it neatly on the table",coffee table,turn_right,120,123,doorway|room|lead to|hallway|living room
884,2,4,"Ambil painting dari bedroom ke living room, kemudian move ke bathroom and retrieve the sink; selanjutnya, go to kitchen and place it neatly on the table","/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Ambil painting dari bedroom ke living room, kemudian move ke bathroom and retrieve the sink; selanjutnya, go to kitchen and place it neatly on the table",coffee table,move_forward,124,138,corridor|hallway|room|white|lead to
884,3,4,"Ambil painting dari bedroom ke living room, kemudian move ke bathroom and retrieve the sink; selanjutnya, go to kitchen and place it neatly on the table","/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Ambil painting dari bedroom ke living room, kemudian move ke bathroom and retrieve the sink; selanjutnya, go to kitchen and place it neatly on the table",coffee table,turn_right,139,142,chair|room|stool|pillar|hallway
884,4,4,"Ambil painting dari bedroom ke living room, kemudian move ke bathroom and retrieve the sink; selanjutnya, go to kitchen and place it neatly on the table","/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Ambil painting dari bedroom ke living room, kemudian move ke bathroom and retrieve the sink; selanjutnya, go to kitchen and place it neatly on the table",coffee table,move_forward,143,181,room|living room|white|curtain|carpet
885,0,4,"Ambil painting dari bedroom ke living room, kemudian move ke bathroom and retrieve the sink; selanjutnya, go to kitchen and place it neatly on the table","/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Ambil painting dari bedroom ke living room, kemudian move ke bathroom and retrieve the sink; selanjutnya, go to kitchen and place it neatly on the table",sink,move_forward,188,196,carpet|corner|room|white|wall
885,1,4,"Ambil painting dari bedroom ke living room, kemudian move ke bathroom and retrieve the sink; selanjutnya, go to kitchen and place it neatly on the table","/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Ambil painting dari bedroom ke living room, kemudian move ke bathroom and retrieve the sink; selanjutnya, go to kitchen and place it neatly on the table",sink,turn_right,197,200,wall|carpet|room|white|hallway
885,2,4,"Ambil painting dari bedroom ke living room, kemudian move ke bathroom and retrieve the sink; selanjutnya, go to kitchen and place it neatly on the table","/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Ambil painting dari bedroom ke living room, kemudian move ke bathroom and retrieve the sink; selanjutnya, go to kitchen and place it neatly on the table",sink,move_forward,201,223,room|hallway|wall|lead to|doorway
885,3,4,"Ambil painting dari bedroom ke living room, kemudian move ke bathroom and retrieve the sink; selanjutnya, go to kitchen and place it neatly on the table","/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Ambil painting dari bedroom ke living room, kemudian move ke bathroom and retrieve the sink; selanjutnya, go to kitchen and place it neatly on the table",sink,turn_left,224,226,door|doorway|glass door|lead to|room
885,4,4,"Ambil painting dari bedroom ke living room, kemudian move ke bathroom and retrieve the sink; selanjutnya, go to kitchen and place it neatly on the table","/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Ambil painting dari bedroom ke living room, kemudian move ke bathroom and retrieve the sink; selanjutnya, go to kitchen and place it neatly on the table",sink,move_forward,227,240,corridor|doorway|hallway|room|lead to
885,5,4,"Ambil painting dari bedroom ke living room, kemudian move ke bathroom and retrieve the sink; selanjutnya, go to kitchen and place it neatly on the table","/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Ambil painting dari bedroom ke living room, kemudian move ke bathroom and retrieve the sink; selanjutnya, go to kitchen and place it neatly on the table",sink,turn_left,241,244,doorway|room|door|lead to|open
885,6,4,"Ambil painting dari bedroom ke living room, kemudian move ke bathroom and retrieve the sink; selanjutnya, go to kitchen and place it neatly on the table","/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Ambil painting dari bedroom ke living room, kemudian move ke bathroom and retrieve the sink; selanjutnya, go to kitchen and place it neatly on the table",sink,move_forward,245,254,bed|bedroom|lamp|carpet|comfort
885,7,4,"Ambil painting dari bedroom ke living room, kemudian move ke bathroom and retrieve the sink; selanjutnya, go to kitchen and place it neatly on the table","/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Ambil painting dari bedroom ke living room, kemudian move ke bathroom and retrieve the sink; selanjutnya, go to kitchen and place it neatly on the table",sink,turn_left,255,257,bed|bedroom|lamp|doorway|lead to
885,8,4,"Ambil painting dari bedroom ke living room, kemudian move ke bathroom and retrieve the sink; selanjutnya, go to kitchen and place it neatly on the table","/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Ambil painting dari bedroom ke living room, kemudian move ke bathroom and retrieve the sink; selanjutnya, go to kitchen and place it neatly on the table",sink,move_forward,258,261,bathroom|bathroom accessory|wall lamp|shower|sink
886,0,4,"Ambil painting dari bedroom ke living room, kemudian move ke bathroom and retrieve the sink; selanjutnya, go to kitchen and place it neatly on the table","/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Ambil painting dari bedroom ke living room, kemudian move ke bathroom and retrieve the sink; selanjutnya, go to kitchen and place it neatly on the table",table,move_forward,274,281,bedroom|doorway|room|lead to|hallway
886,1,4,"Ambil painting dari bedroom ke living room, kemudian move ke bathroom and retrieve the sink; selanjutnya, go to kitchen and place it neatly on the table","/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Ambil painting dari bedroom ke living room, kemudian move ke bathroom and retrieve the sink; selanjutnya, go to kitchen and place it neatly on the table",table,turn_right,282,285,doorway|room|lead to|hallway|apartment
886,2,4,"Ambil painting dari bedroom ke living room, kemudian move ke bathroom and retrieve the sink; selanjutnya, go to kitchen and place it neatly on the table","/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Ambil painting dari bedroom ke living room, kemudian move ke bathroom and retrieve the sink; selanjutnya, go to kitchen and place it neatly on the table",table,move_forward,286,309,room|hallway|white|corridor|chair
887,0,4,"Masuk ke bedroom dan pick up the book lalu place it on the rack; kemudian move ke bathroom, pick up the binder and place it near the shower soap shelf","/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Masuk ke bedroom dan pick up the book lalu place it on the rack; kemudian move ke bathroom, pick up the binder and place it near the shower soap shelf",rack,move_forward,14,32,room|bedroom|doorway|hardwood|lead to
888,0,4,"Masuk ke bedroom dan pick up the book lalu place it on the rack; kemudian move ke bathroom, pick up the binder and place it near the shower soap shelf","/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Masuk ke bedroom dan pick up the book lalu place it on the rack; kemudian move ke bathroom, pick up the binder and place it near the shower soap shelf",binder,move_forward,42,50,doorway|hardwood|room|apartment|bedroom
889,0,4,"Masuk ke bedroom dan pick up the bag lalu place it on the nightstand; kemudian move ke bathroom, pick up the towel and place it near the shower knob","/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Masuk ke bedroom dan pick up the bag lalu place it on the nightstand; kemudian move ke bathroom, pick up the towel and place it near the shower knob",bag,move_forward,23,28,bed|bedroom|pillow|room|bedcover
