task_id,trajectory,instruction,n_targets,n_trails,n_segments,min_start,max_end,horizon_steps
4,"/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Masuk ke kitchen dan pick up the plant lalu place it near the sink; kemudian move ke bathroom, pick up the soap dispenser and place it on the step","Masuk ke kitchen dan pick up the plant lalu place it near the sink; kemudian move ke bathroom, pick up the soap dispenser and place it on the step",4,4,34,3,252,250
4,"/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Ambil plate dari bedroom, kemudian move ke bathroom and set it on the towel; selanjutnya, go to kitchen and retrieve paper towel, then move to living room and place it neatly on side table","Ambil plate dari bedroom, kemudian move ke bathroom and set it on the towel; selanjutnya, go to kitchen and retrieve paper towel, then move to living room and place it neatly on side table",4,4,31,2,472,471
4,"/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Masuk ke bedroom dan pick up the blanket lalu place it on the bed; kemudian move ke rec room, pick up the exercise ball and place it near the carpet","Masuk ke bedroom dan pick up the blanket lalu place it on the bed; kemudian move ke rec room, pick up the exercise ball and place it near the carpet",4,4,30,3,409,407
4,"/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Masuk ke bedroom dan pick up the cuddly toy lalu place it on the shelf; kemudian move ke bathroom, pick up the towel and place it near the cabinet","Masuk ke bedroom dan pick up the cuddly toy lalu place it on the shelf; kemudian move ke bathroom, pick up the towel and place it near the cabinet",3,3,30,4,394,391
4,"/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Berpindah ke office & living room and pick up the laptop; kemudian move to bedroom and retrieve the shelf there; terakhir, move to bathroom and place the towel on the sink","Berpindah ke office & living room and pick up the laptop; kemudian move to bedroom and retrieve the shelf there; terakhir, move to bathroom and place the towel on the sink",4,4,30,4,324,321
4,"/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Ambil vase dari bedroom, kemudian move ke laundry room dan set it on the basket; selanjutnya, go to bathroom and retrieve the toilet paper, lalu move ke living room and place it neatly on the coffee table","Ambil vase dari bedroom, kemudian move ke laundry room dan set it on the basket; selanjutnya, go to bathroom and retrieve the toilet paper, lalu move ke living room and place it neatly on the coffee table",4,4,28,7,327,321
4,"/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Masuk ke bedroom dan pick up the photo lalu place it on the wardrobe; kemudian move ke bathroom, pick up the container and place it near the stand","Masuk ke bedroom dan pick up the photo lalu place it on the wardrobe; kemudian move ke bathroom, pick up the container and place it near the stand",4,4,25,3,432,430
4,"/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Masuk ke bedroom dan pick up the hanger lalu place it on the bed; kemudian move ke bathroom, pick up the towel bar and place it near the sink","Masuk ke bedroom dan pick up the hanger lalu place it on the bed; kemudian move ke bathroom, pick up the towel bar and place it near the sink",4,4,24,5,191,187
4,"/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Masuk ke bedroom dan pick up the lamp from nightstand, kemudian move to bathroom and place it near the toilet; lalu move to kitchen, pick up the kettle and place it on the shelf","Masuk ke bedroom dan pick up the lamp from nightstand, kemudian move to bathroom and place it near the toilet; lalu move to kitchen, pick up the kettle and place it on the shelf",4,4,24,6,398,393
4,"/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Masuk ke bedroom dan pick up the cloth lalu place it on the nightstand; kemudian move ke kitchen, pick up the bottle of soap dan place it near the sink","Masuk ke bedroom dan pick up the cloth lalu place it on the nightstand; kemudian move ke kitchen, pick up the bottle of soap dan place it near the sink",3,3,23,11,253,243
4,"/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Masuk ke bedroom dan pick up the painting lalu place it on the table; kemudian move ke bathroom, pick up the toilet paper dan place it near the sink","Masuk ke bedroom dan pick up the painting lalu place it on the table; kemudian move ke bathroom, pick up the toilet paper dan place it near the sink",4,4,22,1,228,228
4,"/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Ambil glass dari living room, kemudian move ke bedroom dan set it on the bed table; selanjutnya, go to bathroom and retrieve the toilet paper, lalu move ke office and place it neatly on the chair","Ambil glass dari living room, kemudian move ke bedroom dan set it on the bed table; selanjutnya, go to bathroom and retrieve the toilet paper, lalu move ke office and place it neatly on the chair",4,4,22,4,266,263
4,"/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Ambil painting dari bedroom ke living room, kemudian move ke bathroom and retrieve the sink; selanjutnya, go to kitchen and place it neatly on the table","Ambil painting dari bedroom ke living room, kemudian move ke bathroom and retrieve the sink; selanjutnya, go to kitchen and place it neatly on the table",4,4,22,6,309,304
4,"/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Ambil book dari bedroom, kemudian move ke tie area and place it on the rail; selanjutnya, go to bathroom and retrieve toilet paper, lalu move ke kitchen dan set it neatly in cabinet kitchen","Ambil book dari bedroom, kemudian move ke tie area and place it on the rail; selanjutnya, go to bathroom and retrieve toilet paper, lalu move ke kitchen dan set it neatly in cabinet kitchen",4,4,22,4,246,243
4,/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Masuk ke bedroom dan pick up the laundry basket lalu place it on the dresser; kemudian move ke bathroom and pick up the bar soap dan place it near the bathroom shelf,Masuk ke bedroom dan pick up the laundry basket lalu place it on the dresser; kemudian move ke bathroom and pick up the bar soap dan place it near the bathroom shelf,4,4,22,1,217,217
4,"/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Masuk ke bedroom dan pick up the picture lalu place it on the dresser; kemudian move ke bathroom, pick up the toilet paper dan place it near the toilet cabinet","Masuk ke bedroom dan pick up the picture lalu place it on the dresser; kemudian move ke bathroom, pick up the toilet paper dan place it near the toilet cabinet",4,4,21,13,266,254
4,"/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Ambil picture dari bedroom, kemudian move ke kitchen dan set it on the cutting board; selanjutnya, go to bathroom and retrieve the toilet paper, lalu move ke living room and place it neatly on the tv","Ambil picture dari bedroom, kemudian move ke kitchen dan set it on the cutting board; selanjutnya, go to bathroom and retrieve the toilet paper, lalu move ke living room and place it neatly on the tv",4,4,20,1,248,248
4,"/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Masuk ke laundry room dan pick up the ball lalu place it on the bed in bedroom; kemudian move ke bathroom, pick up the towel bar and place it near the cabinet in kitchen","Masuk ke laundry room dan pick up the ball lalu place it on the bed in bedroom; kemudian move ke bathroom, pick up the towel bar and place it near the cabinet in kitchen",4,4,20,6,223,218
4,/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Masuk ke bedroom dan pick up the computer mouse lalu place it on the shelf; kemudian move ke rec room and pick up the exercise ball and place it near the carpet,Masuk ke bedroom dan pick up the computer mouse lalu place it on the shelf; kemudian move ke rec room and pick up the exercise ball and place it near the carpet,4,4,20,3,424,422
4,"/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Masuk ke living room dan pick up the carpet lalu place it near the sofa; kemudian move ke hall, pick up the sign and place it on the arch","Masuk ke living room dan pick up the carpet lalu place it near the sofa; kemudian move ke hall, pick up the sign and place it on the arch",4,4,20,3,331,329
4,"/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Masuk ke laundry room dan pick up the blanket lalu place it on the cabinet; kemudian move ke kitchen, pick up the mixer and place it near the tap","Masuk ke laundry room dan pick up the blanket lalu place it on the cabinet; kemudian move ke kitchen, pick up the mixer and place it near the tap",4,4,20,10,235,226
4,"/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Masuk ke bedroom dan pick up the alarm clock lalu place it on the nightstand; kemudian move ke kitchen, pick up the toaster dan place it near the cabinet","Masuk ke bedroom dan pick up the alarm clock lalu place it on the nightstand; kemudian move ke kitchen, pick up the toaster dan place it near the cabinet",4,4,20,11,258,248
4,"/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Masuk ke bedroom dan pick up the blanket lalu place it on the side table; kemudian move ke bathroom, pick up the soap bottle dan place it near the sink","Masuk ke bedroom dan pick up the blanket lalu place it on the side table; kemudian move ke bathroom, pick up the soap bottle dan place it near the sink",4,4,20,47,252,206
4,"/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Berpindah ke bedroom dan pick up the basket lalu place it near the bed; kemudian move to bathroom and retrieve the liquid soap from there, terakhir, move to living room and set it down on the platform","Berpindah ke bedroom dan pick up the basket lalu place it near the bed; kemudian move to bathroom and retrieve the liquid soap from there, terakhir, move to living room and set it down on the platform",4,4,20,1,157,157
4,"/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Masuk ke bedroom dan pick up the book lalu place it on the table; kemudian move ke bathroom, pick up the toilet brush dan place it near the sink","Masuk ke bedroom dan pick up the book lalu place it on the table; kemudian move ke bathroom, pick up the toilet brush dan place it near the sink",4,4,20,6,178,173
4,"/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Masuk ke bathroom dan pick up the towel lalu place it on the holder; kemudian move ke bedroom, pick up the ornament and place it on the bedside cabinet","Masuk ke bathroom dan pick up the towel lalu place it on the holder; kemudian move ke bedroom, pick up the ornament and place it on the bedside cabinet",3,3,19,5,148,144
4,"/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Masuk ke bedroom dan pick up the hat lalu place it on the nightstand; kemudian move ke bathroom, pick up the towel bar and place it near the cabinet","Masuk ke bedroom dan pick up the hat lalu place it on the nightstand; kemudian move ke bathroom, pick up the towel bar and place it near the cabinet",3,3,19,4,190,187
4,"/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Masuk ke bedroom dan pick up the board lalu place it on the desk; kemudian move ke living room, pick up the porcelain and place it on the bookshelf","Masuk ke bedroom dan pick up the board lalu place it on the desk; kemudian move ke living room, pick up the porcelain and place it on the bookshelf",4,4,19,0,218,219
4,"/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Masuk ke bedroom dan pick up the handbag lalu place it on the bed; kemudian move ke laundry room, pick up the blanket and place it near the shelf","Masuk ke bedroom dan pick up the handbag lalu place it on the bed; kemudian move ke laundry room, pick up the blanket and place it near the shelf",2,2,19,3,251,249
4,"/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Masuk ke garage dan pick up the tool box lalu place it on the shelf; kemudian move ke bathroom, pick up the towel and place it near the sink cabinet","Masuk ke garage dan pick up the tool box lalu place it on the shelf; kemudian move ke bathroom, pick up the towel and place it near the sink cabinet",3,3,19,4,235,232
4,"/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Masuk ke bedroom dan pick up the towel lalu place it on the nightstand; kemudian move ke bathroom, pick up the washbasin dan place it near the shower rail","Masuk ke bedroom dan pick up the towel lalu place it on the nightstand; kemudian move ke bathroom, pick up the washbasin dan place it near the shower rail",2,2,18,2,177,176
4,/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Masuk ke kitchen dan pick up the bottle of soap lalu place it near the dishwasher; kemudian move ke bedroom_6 and pick up the cushion and place it on the chair,Masuk ke kitchen dan pick up the bottle of soap lalu place it near the dishwasher; kemudian move ke bedroom_6 and pick up the cushion and place it on the chair,4,4,18,7,180,174
4,"/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Berpindah ke bedroom dan pick up the toy lalu place it on the dresser; kemudian move to the bathroom and retrieve the toilet brush from there, terakhir, move to the living room and set it down near the couch","Berpindah ke bedroom dan pick up the toy lalu place it on the dresser; kemudian move to the bathroom and retrieve the toilet brush from there, terakhir, move to the living room and set it down near the couch",4,4,18,5,167,163
4,"/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Masuk ke living room dan pick up the dumbbell lalu place it near the couch; kemudian move ke bathroom, pick up the soapbox and place it on the sink cabinet","Masuk ke living room dan pick up the dumbbell lalu place it near the couch; kemudian move ke bathroom, pick up the soapbox and place it on the sink cabinet",4,4,17,4,183,180
4,"/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Masuk ke bedroom dan pick up the picture lalu place it on the nightstand; kemudian move ke living room, pick up the pouffe dan place it near the couch","Masuk ke bedroom dan pick up the picture lalu place it on the nightstand; kemudian move ke living room, pick up the pouffe dan place it near the couch",3,3,17,3,210,208
4,"/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Masuk ke bedroom dan pick up the lamp lalu place it on the chandelier; kemudian move ke bathroom, pick up the box of tissue dan place it near the shelf","Masuk ke bedroom dan pick up the lamp lalu place it on the chandelier; kemudian move ke bathroom, pick up the box of tissue dan place it near the shelf",4,4,17,4,164,161
4,"/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Ambil towel dari bathroom, kemudian move ke bedroom dan set it on the chest of drawers; selanjutnya, go to kitchen and retrieve the dish from the dishwasher","Ambil towel dari bathroom, kemudian move ke bedroom dan set it on the chest of drawers; selanjutnya, go to kitchen and retrieve the dish from the dishwasher",3,3,17,5,208,204
4,"/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Masuk ke bedroom dan pick up the cuddly toy lalu place it on the bed; kemudian move ke bathroom, pick up the trash can and place it near the toilet","Masuk ke bedroom dan pick up the cuddly toy lalu place it on the bed; kemudian move ke bathroom, pick up the trash can and place it near the toilet",3,3,16,6,147,142
4,/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Masuk ke bedroom dan pick up the wardrobe lalu place it near the bed; kemudian move ke living room and pick up the book and place it on the couch,Masuk ke bedroom dan pick up the wardrobe lalu place it near the bed; kemudian move ke living room and pick up the book and place it on the couch,2,2,16,6,117,112
4,"/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Masuk ke bedroom dan pick up the book rack lalu place it on the shelf; kemudian move ke living room, pick up the plate and place it near the coffee table","Masuk ke bedroom dan pick up the book rack lalu place it on the shelf; kemudian move ke living room, pick up the plate and place it near the coffee table",4,4,16,14,386,373
4,"/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Masuk ke bathroom dan pick up the towel bar lalu place it on the shower shelf; kemudian move ke kitchen, pick up the box and place it near the table","Masuk ke bathroom dan pick up the towel bar lalu place it on the shower shelf; kemudian move ke kitchen, pick up the box and place it near the table",4,4,16,5,152,148
4,"/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Ambil picture dari living room, kemudian move ke bedroom dan set it on the bedside table; selanjutnya, go to bathroom and retrieve the toilet paper, lalu move ke kitchen and place it neatly near the tap","Ambil picture dari living room, kemudian move ke bedroom dan set it on the bedside table; selanjutnya, go to bathroom and retrieve the toilet paper, lalu move ke kitchen and place it neatly near the tap",4,4,16,5,161,157
4,"/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Masuk ke bedroom dan pick up the towel lalu place it on the bed; kemudian move ke bathroom, pick up the cosmetic and place it in the cabinet","Masuk ke bedroom dan pick up the towel lalu place it on the bed; kemudian move ke bathroom, pick up the cosmetic and place it in the cabinet",4,4,16,23,206,184
4,"/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Masuk ke bedroom dan pick up the cushion lalu place it on the bed; kemudian move ke bathroom, pick up the towel and place it in the basket","Masuk ke bedroom dan pick up the cushion lalu place it on the bed; kemudian move ke bathroom, pick up the towel and place it in the basket",3,3,15,13,135,123
4,/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Masuk ke bedroom dan pick up the lamp lalu place it on the side table; kemudian move ke living room and pick up the sofa cushion and place it near the tv,Masuk ke bedroom dan pick up the lamp lalu place it on the side table; kemudian move ke living room and pick up the sofa cushion and place it near the tv,3,3,15,3,175,173
4,"/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Masuk ke bedroom dan pick up the computer mouse lalu place it on the bedside lamp; kemudian move ke living room, pick up the snack dan place it near the couch","Masuk ke bedroom dan pick up the computer mouse lalu place it on the bedside lamp; kemudian move ke living room, pick up the snack dan place it near the couch",4,4,15,3,178,176
4,"/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Masuk ke bedroom dan pick up the heater lalu place it on the bed stand; kemudian move ke bathroom, pick up the bath towel dan place it near the sink","Masuk ke bedroom dan pick up the heater lalu place it on the bed stand; kemudian move ke bathroom, pick up the bath towel dan place it near the sink",4,4,14,1,124,124
4,"/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Masuk ke bedroom dan pick up the box lalu place it on the rack; kemudian move ke office, pick up the cabinet and place it near the desk","Masuk ke bedroom dan pick up the box lalu place it on the rack; kemudian move ke office, pick up the cabinet and place it near the desk",2,2,14,0,128,129
4,"/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Ambil paper towel dari garage, kemudian move ke bedroom and set it on the bed comforter; selanjutnya, go to bathroom and retrieve the toilet paper, lalu move ke living room dan place it neatly on the side table","Ambil paper towel dari garage, kemudian move ke bedroom and set it on the bed comforter; selanjutnya, go to bathroom and retrieve the toilet paper, lalu move ke living room dan place it neatly on the side table",4,4,14,3,352,350
4,"/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Masuk ke kitchen dan pick up the remote control lalu place it on the sideboard; kemudian move ke bathroom, pick up the toilet paper dan place it near the sink cabinet","Masuk ke kitchen dan pick up the remote control lalu place it on the sideboard; kemudian move ke bathroom, pick up the toilet paper dan place it near the sink cabinet",2,2,14,3,130,128
4,/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Masuk ke office dan pick up the papers lalu place it on the desk; kemudian move ke kitchen and pick up the microwave and place it near the drawer sink table,Masuk ke office dan pick up the papers lalu place it on the desk; kemudian move ke kitchen and pick up the microwave and place it near the drawer sink table,4,4,14,25,237,213
4,"/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Masuk ke bedroom dan pick up the lamp lalu place it on the media console; kemudian move ke bathroom, pick up the towel bar dan place it near the shower rail","Masuk ke bedroom dan pick up the lamp lalu place it on the media console; kemudian move ke bathroom, pick up the towel bar dan place it near the shower rail",2,2,14,13,147,135
4,"/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Ambil towel dari bathroom, kemudian move ke bedroom dan set it on the bed; selanjutnya, go to laundry room and retrieve the washer-dryer, then move to living room and place it neatly on the shelf","Ambil towel dari bathroom, kemudian move ke bedroom dan set it on the bed; selanjutnya, go to laundry room and retrieve the washer-dryer, then move to living room and place it neatly on the shelf",4,4,14,3,177,175
4,"/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Masuk ke kitchen dan pick up the paper towel lalu place it on the holder; kemudian move ke bedroom, pick up the book and place it on the chandelier","Masuk ke kitchen dan pick up the paper towel lalu place it on the holder; kemudian move ke bedroom, pick up the book and place it on the chandelier",3,3,13,3,138,136
4,"/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Masuk ke bedroom dan pick up the book lalu place it on the bed table; kemudian move ke bathroom, pick up the towel dan place it near the shower cabin","Masuk ke bedroom dan pick up the book lalu place it on the bed table; kemudian move ke bathroom, pick up the towel dan place it near the shower cabin",3,3,13,6,283,278
4,"/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Masuk ke living room dan pick up the carpet lalu place it near the sofa; kemudian move ke hall, pick up the map and place it on the table","Masuk ke living room dan pick up the carpet lalu place it near the sofa; kemudian move ke hall, pick up the map and place it on the table",3,3,13,3,223,221
4,"/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Masuk ke office dan pick up the bowl lalu place it on the desk; kemudian move ke living room, pick up the folding chair dan place it near the armchair","Masuk ke office dan pick up the bowl lalu place it on the desk; kemudian move ke living room, pick up the folding chair dan place it near the armchair",3,3,13,13,167,155
4,/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Masuk ke living room dan pick up the carpet lalu place it near the entrance arch; kemudian move ke hall and pick up the map and place it on the table,Masuk ke living room dan pick up the carpet lalu place it near the entrance arch; kemudian move ke hall and pick up the map and place it on the table,3,3,13,3,190,188
4,"/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Masuk ke laundry room dan pick up the shoe lalu place it in the storage bin; kemudian move ke bathroom, pick up the towel bar and place it on the countertop","Masuk ke laundry room dan pick up the shoe lalu place it in the storage bin; kemudian move ke bathroom, pick up the towel bar and place it on the countertop",3,3,13,6,172,167
4,"/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Masuk ke bedroom dan pick up the coffee machine lalu place it on the desk chair; kemudian move ke bathroom, pick up the bidet dan place it near the sink","Masuk ke bedroom dan pick up the coffee machine lalu place it on the desk chair; kemudian move ke bathroom, pick up the bidet dan place it near the sink",3,3,13,1,215,215
4,"/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Masuk ke bedroom dan pick up the wardrobe lalu place it near the bed; kemudian move ke bathroom, pick up the towel dan place it on the washbasin counter","Masuk ke bedroom dan pick up the wardrobe lalu place it near the bed; kemudian move ke bathroom, pick up the towel dan place it on the washbasin counter",3,3,13,6,137,132
4,"/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Masuk ke bedroom dan pick up the tv lalu place it on the media console; kemudian move ke bathroom, pick up the bath mat dan place it near the sink cabinet","Masuk ke bedroom dan pick up the tv lalu place it on the media console; kemudian move ke bathroom, pick up the bath mat dan place it near the sink cabinet",2,2,12,13,98,86
4,"/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Masuk ke bedroom dan pick up the blanket lalu place it on the bed; kemudian move ke living room, pick up the rug and place it near the couch","Masuk ke bedroom dan pick up the blanket lalu place it on the bed; kemudian move ke living room, pick up the rug and place it near the couch",2,2,12,6,182,177
4,"/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Masuk ke bedroom dan pick up the box lalu place it on the side table; kemudian move ke living room, pick up the armchair dan place it near the sofa","Masuk ke bedroom dan pick up the box lalu place it on the side table; kemudian move ke living room, pick up the armchair dan place it near the sofa",4,4,12,3,170,168
4,"/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Masuk ke bedroom dan pick up the vase lalu place it on the shelf; kemudian move ke laundry room, pick up the box and place it near the washing machine","Masuk ke bedroom dan pick up the vase lalu place it on the shelf; kemudian move ke laundry room, pick up the box and place it near the washing machine",3,3,11,6,144,139
4,"/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Masuk ke bedroom dan pick up the ornament lalu place it on the nightstand; kemudian move ke bathroom, pick up the toilet paper dan place it near the sink cabinet","Masuk ke bedroom dan pick up the ornament lalu place it on the nightstand; kemudian move ke bathroom, pick up the toilet paper dan place it near the sink cabinet",4,4,11,3,145,143
4,"/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Masuk ke bedroom dan pick up the shoe lalu place it on the couch; kemudian move ke bathroom, pick up the towel and place it in the basket of something","Masuk ke bedroom dan pick up the shoe lalu place it on the couch; kemudian move ke bathroom, pick up the towel and place it in the basket of something",3,3,11,5,207,203
4,"/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Masuk ke kitchen dan pick up the dishwasher lalu place it on the worktop; kemudian move ke bedroom_8, pick up the alarm clock and place it near the bed","Masuk ke kitchen dan pick up the dishwasher lalu place it on the worktop; kemudian move ke bedroom_8, pick up the alarm clock and place it near the bed",3,3,11,12,128,117
4,"/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Masuk ke bedroom dan pick up the clock lalu place it on the desk; kemudian move ke laundry room, pick up the cloth and place it in the clothes dryer","Masuk ke bedroom dan pick up the clock lalu place it on the desk; kemudian move ke laundry room, pick up the cloth and place it in the clothes dryer",3,3,11,10,172,163
4,"/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Masuk ke kitchen dan pick up the knife holder lalu place it on the cabinet; kemudian move ke bathroom, pick up the towel and place it on the towel bar","Masuk ke kitchen dan pick up the knife holder lalu place it on the cabinet; kemudian move ke bathroom, pick up the towel and place it on the towel bar",3,3,11,7,192,186
4,"/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Masuk ke bathroom dan pick up the towel lalu place it on the shelf; kemudian move ke bedroom, pick up the lamp and place it on the dresser","Masuk ke bathroom dan pick up the towel lalu place it on the shelf; kemudian move ke bedroom, pick up the lamp and place it on the dresser",3,3,11,7,203,197
4,"/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Masuk ke bedroom dan pick up the clock lalu place it on the bedside table; kemudian move ke bathroom, pick up the towel and place it near the shower seat","Masuk ke bedroom dan pick up the clock lalu place it on the bedside table; kemudian move ke bathroom, pick up the towel and place it near the shower seat",3,3,11,4,137,134
4,"/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Masuk ke bedroom dan pick up the book lalu place it on the rack; kemudian move ke bathroom, pick up the toilet paper dan place it near the shower soap shelf","Masuk ke bedroom dan pick up the book lalu place it on the rack; kemudian move ke bathroom, pick up the toilet paper dan place it near the shower soap shelf",3,3,11,14,105,92
4,"/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Masuk ke kitchen dan pick up the paper towel lalu place it on the table; kemudian move ke bedroom, pick up the book and place it on the bed","Masuk ke kitchen dan pick up the paper towel lalu place it on the table; kemudian move ke bedroom, pick up the book and place it on the bed",2,2,10,3,167,165
4,"/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Masuk ke bedroom dan pick up the box lalu place it on the desk; kemudian move ke bathroom, pick up the towel bar dan place it near the washbasin","Masuk ke bedroom dan pick up the box lalu place it on the desk; kemudian move ke bathroom, pick up the towel bar dan place it near the washbasin",4,4,10,3,199,197
4,/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Masuk ke bedroom dan pick up the smoke detector lalu place it on the table; kemudian move ke living room and pick up the sofa cushion and place it near the armchair,Masuk ke bedroom dan pick up the smoke detector lalu place it on the table; kemudian move ke living room and pick up the sofa cushion and place it near the armchair,4,4,10,3,220,218
4,"/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Masuk ke kitchen dan pick up the kettle lalu place it on the shelf; kemudian move ke bathroom, pick up the towel and place it in the laundry room near the dryer","Masuk ke kitchen dan pick up the kettle lalu place it on the shelf; kemudian move ke bathroom, pick up the towel and place it in the laundry room near the dryer",4,4,10,6,180,175
4,"/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Masuk ke rec room dan pick up the rack lalu place it on the shelf; kemudian move ke office, pick up the computer desk dan place it near the table","Masuk ke rec room dan pick up the rack lalu place it on the shelf; kemudian move ke office, pick up the computer desk dan place it near the table",3,3,9,17,155,139
4,"/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Masuk ke bedroom dan pick up the blanket lalu place it on the nightstand; kemudian move ke bathroom, pick up the soap and place it near the tap","Masuk ke bedroom dan pick up the blanket lalu place it on the nightstand; kemudian move ke bathroom, pick up the soap and place it near the tap",3,3,9,5,152,148
4,"/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Masuk ke bedroom dan pick up the jar lalu place it on the nightstand; kemudian move ke bathroom, pick up the toilet paper dan place it near the toilet brush","Masuk ke bedroom dan pick up the jar lalu place it on the nightstand; kemudian move ke bathroom, pick up the toilet paper dan place it near the toilet brush",2,2,9,1,122,122
4,"/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Masuk ke bedroom dan pick up the bag lalu place it on the nightstand; kemudian move ke bathroom, pick up the towel and place it near the shower knob","Masuk ke bedroom dan pick up the bag lalu place it on the nightstand; kemudian move ke bathroom, pick up the towel and place it near the shower knob",3,3,9,23,176,154
4,"/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Masuk ke bedroom dan pick up the book lalu place it on the shelf; kemudian move ke bathroom, pick up the toilet brush dan place it near the bathtub","Masuk ke bedroom dan pick up the book lalu place it on the shelf; kemudian move ke bathroom, pick up the toilet brush dan place it near the bathtub",3,3,9,5,76,72
4,"/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Masuk ke bedroom dan pick up the blanket lalu place it on the bedside table; kemudian move ke bathroom, pick up the liquid soap and place it near the bath faucet","Masuk ke bedroom dan pick up the blanket lalu place it on the bedside table; kemudian move ke bathroom, pick up the liquid soap and place it near the bath faucet",3,3,9,13,101,89
4,"/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Masuk ke kitchen dan pick up the microwave lalu place it on the table; kemudian move ke bedroom, pick up the drawer and place it near the bed","Masuk ke kitchen dan pick up the microwave lalu place it on the table; kemudian move ke bedroom, pick up the drawer and place it near the bed",3,3,9,5,145,141
